,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Symbol,Security Name,common name
996,996,996,996,996,CING,Cingulate ,
997,997,997,997,997,CINGW,Cingulate ,
998,998,998,998,998,CIRC,JPMorgan Sustainable Consumption ,
999,999,999,999,999,CISO,CISO Global ,
1000,1000,1000,1000,1000,CISS,C3is ,
1001,1001,1001,1001,1001,CITE,Cartica Acquisition ,
1002,1002,1002,1002,1002,CITEU,Cartica Acquisition ,
1003,1003,1003,1003,1003,CITEW,Cartica Acquisition ,
1004,1004,1004,1004,1004,CIVB,Civista Bancshares,
1005,1005,1005,1005,1005,CIZ,VictoryShares Developed Enhanced Volatility  ,
1006,1006,1006,1006,1006,CIZN,Citizens Holding ,
1007,1007,1007,1007,1007,CJET,Chijet Motor,
1008,1008,1008,1008,1008,CJJD,China Jo-Jo Drugstores ,
1009,1009,1009,1009,1009,CKPT,Checkpoint Therapeutics ,
1010,1010,1010,1010,1010,CLAR,Clarus ,
1011,1011,1011,1011,1011,CLAY,Chavant Capital Acquisition ,
1012,1012,1012,1012,1012,CLAYU,Chavant Capital Acquisition ,
1013,1013,1013,1013,1013,CLAYW,Chavant Capital Acquisition ,
1014,1014,1014,1014,1014,CLBK,Columbia Financial ,
1015,1015,1015,1015,1015,CLBT,Cellebrite DI ,
1016,1016,1016,1016,1016,CLBTW,Cellebrite DI ,
1017,1017,1017,1017,1017,CLDX,Celldex Therapeutics ,
1018,1018,1018,1018,1018,CLEU,China Liberal Education Holdings ,
1019,1019,1019,1019,1019,CLFD,Clearfield ,
1020,1020,1020,1020,1020,CLGN,CollPlant Biotechnologies ,
1021,1021,1021,1021,1021,CLIN,Clean Earth Acquisitions ,
1022,1022,1022,1022,1022,CLINR,Clean Earth Acquisitions ,
1023,1023,1023,1023,1023,CLINU,Clean Earth Acquisitions ,
1024,1024,1024,1024,1024,CLINW,Clean Earth Acquisitions ,
1025,1025,1025,1025,1025,CLIR,ClearSign Technologies ,
1026,1026,1026,1026,1026,CLLS,Cellectis S.A.,
1027,1027,1027,1027,1027,CLMB,Climb Global Solutions ,
1028,1028,1028,1028,1028,CLMT,Calumet Specialty Products Partners ,
1029,1029,1029,1029,1029,CLNE,Clean Energy Fuels ,
1030,1030,1030,1030,1030,CLNN,Clene ,
1031,1031,1031,1031,1031,CLNNW,Clene ,
1032,1032,1032,1032,1032,CLOA,BlackRock AAA CLO ,
1033,1033,1033,1033,1033,CLOE,Clover Leaf Capital ,
1034,1034,1034,1034,1034,CLOER,Clover Leaf Capital ,
1035,1035,1035,1035,1035,CLOEU,Clover Leaf Capital ,
1036,1036,1036,1036,1036,CLOU,Global X Cloud Computing ,
1037,1037,1037,1037,1037,CLOV,Clover Health Investments,
1038,1038,1038,1038,1038,CLPS,CLPS orporation,
1039,1039,1039,1039,1039,CLPT,ClearPoint Neuro ,
1040,1040,1040,1040,1040,CLRB,Cellectar Biosciences ,
1041,1041,1041,1041,1041,CLRC,ClimateRock,
1042,1042,1042,1042,1042,CLRCR,ClimateRock,
1043,1043,1043,1043,1043,CLRCU,ClimateRock,
1044,1044,1044,1044,1044,CLRCW,ClimateRock,
1045,1045,1045,1045,1045,CLRG,IQ U.S. Large Cap ,
1046,1046,1046,1046,1046,CLRO,ClearOne ,
1047,1047,1047,1047,1047,CLSA,Cabana Target Leading Sector Aggressive ,
1048,1048,1048,1048,1048,CLSC,Cabana Target Leading Sector Conservative ,
1049,1049,1049,1049,1049,CLSD,Clearside Biomedical ,
1050,1050,1050,1050,1050,CLSK,CleanSpark ,
1051,1051,1051,1051,1051,CLSM,Cabana Target Leading Sector Moderate ,
1052,1052,1052,1052,1052,CLST,Catalyst Ban ,
1053,1053,1053,1053,1053,CLVR,Clever Leaves Holdings ,
1054,1054,1054,1054,1054,CLVRW,Clever Leaves Holdings ,
1055,1055,1055,1055,1055,CLWT,Euro Tech Holdings,
1056,1056,1056,1056,1056,CMAX,CareMax ,
1057,1057,1057,1057,1057,CMAXW,CareMax ,
1058,1058,1058,1058,1058,CMBM,Cambium Networks ,
1059,1059,1059,1059,1059,CMCA,Capitalworks Emerging Markets Acquisition ,
1060,1060,1060,1060,1060,CMCAU,Capitalworks Emerging Markets Acquisition ,
1061,1061,1061,1061,1061,CMCAW,Capitalworks Emerging Markets Acquisition ,
1062,1062,1062,1062,1062,CMCO,Columbus McKinnon ,
1063,1063,1063,1063,1063,CMCSA,Comcast ,
1064,1064,1064,1064,1064,CMCT,Creative Media & Community Trust ,
1065,1065,1065,1065,1065,CME,CME Group ,
1066,1066,1066,1066,1066,CMLS,Cumulus Media ,
1067,1067,1067,1067,1067,CMMB,Chemomab Therapeutics,
1068,1068,1068,1068,1068,CMND,Clearmind Medicine ,
1069,1069,1069,1069,1069,CMPO,CompoSecure,
1070,1070,1070,1070,1070,CMPOW,CompoSecure,
1071,1071,1071,1071,1071,CMPR,Cimpress plc,
1072,1072,1072,1072,1072,CMPS,COMPASS Pathways Plc,
1073,1073,1073,1073,1073,CMPX,Compass Therapeutics ,
1074,1074,1074,1074,1074,CMRA,Comera Life Sciences Holdings ,
1075,1075,1075,1075,1075,CMRAW,Comera Life Sciences Holdings ,
1076,1076,1076,1076,1076,CMRX,Chimerix ,
1077,1077,1077,1077,1077,CMTL,Comtech Telecommunications ,
1078,1078,1078,1078,1078,CNCR,Range Cancer Therapeutics ,
1079,1079,1079,1079,1079,CNDT,Conduent ,
1080,1080,1080,1080,1080,CNET,ZW Data Action Technologies ,
1081,1081,1081,1081,1081,CNEY,CN Energy Group ,
1082,1082,1082,1082,1082,CNFR,Conifer Holdings ,
1083,1083,1083,1083,1083,CNFRL,Conifer Holdings ,
1084,1084,1084,1084,1084,CNFRZ,Conifer Holdings ,
1085,1085,1085,1085,1085,CNGL,Canna-Global Acquisition ,
1086,1086,1086,1086,1086,CNGLU,Canna-Global Acquisition ,
1087,1087,1087,1087,1087,CNGLW,Canna-Global Acquisition ,
1088,1088,1088,1088,1088,CNOB,ConnectOne Ban ,
1089,1089,1089,1089,1089,CNOBP,ConnectOne Ban ,
1090,1090,1090,1090,1090,CNSL,Consolidated Communications Holdings ,
1091,1091,1091,1091,1091,CNSP,CNS Pharmaceuticals ,
1092,1092,1092,1092,1092,CNTA,Centessa Pharmaceuticals plc,
1093,1093,1093,1093,1093,CNTB,Connect Biopharma Holdings ,
1094,1094,1094,1094,1094,CNTG,Centogene N.V.,
1095,1095,1095,1095,1095,CNTX,Context Therapeutics ,
1096,1096,1096,1096,1096,CNTY,Century Casinos ,
1097,1097,1097,1097,1097,CNVS,Cineverse ,
1098,1098,1098,1098,1098,CNXA,Connexa Sports Technologies ,
1099,1099,1099,1099,1099,CNXC,Concentrix ,
1100,1100,1100,1100,1100,CNXN,PC Connection ,
1101,1101,1101,1101,1101,COCO,The Vita Coco,
1102,1102,1102,1102,1102,COCP,Cocrystal Pharma ,
1103,1103,1103,1103,1103,CODA,Coda Octopus Group ,
1104,1104,1104,1104,1104,CODX,Co-Diagnostics ,
1105,1105,1105,1105,1105,COEP,Coeptis Therapeutics Holdings ,
1106,1106,1106,1106,1106,COEPW,Coeptis Therapeutics Holdings ,
1107,1107,1107,1107,1107,COFS,ChoiceOne Financial Services ,
1108,1108,1108,1108,1108,COGT,Cogent Biosciences ,
1109,1109,1109,1109,1109,COHU,Cohu ,
1110,1110,1110,1110,1110,COIN,Coinbase Global ,
1111,1111,1111,1111,1111,COKE,Coca-Cola Consolidated ,
1112,1112,1112,1112,1112,COLB,Columbia Banking System ,
1113,1113,1113,1113,1113,COLL,Collegium Pharmaceutical ,
1114,1114,1114,1114,1114,COLM,Columbia Sportswear ,
1115,1115,1115,1115,1115,COMM,CommScope Holding,
1116,1116,1116,1116,1116,COMS,COMSovereign Holding ,
1117,1117,1117,1117,1117,COMSP,COMSovereign Holding ,
1118,1118,1118,1118,1118,COMSW,COMSovereign Holding ,
1119,1119,1119,1119,1119,COMT,iShares GSCI Commodity Dynamic Roll Strategy ,
1120,1120,1120,1120,1120,CONL,GraniteShares 1.5x COIN Daily ,
1121,1121,1121,1121,1121,CONN,Conn's ,
1122,1122,1122,1122,1122,CONX,CONX ,
1123,1123,1123,1123,1123,CONXU,CONX ,
1124,1124,1124,1124,1124,CONXW,CONX ,
1125,1125,1125,1125,1125,COOL,Corner Growth Acquisition ,
1126,1126,1126,1126,1126,COOLU,Corner Growth Acquisition ,
1127,1127,1127,1127,1127,COOLW,Corner Growth Acquisition ,
1128,1128,1128,1128,1128,COOP,Mr. Cooper Group ,
1129,1129,1129,1129,1129,COPJ,Sprott Junior Copper Miners ,
1130,1130,1130,1130,1130,CORT,Corcept Therapeutics ,
1131,1131,1131,1131,1131,COSM,Cosmos Health ,
1132,1132,1132,1132,1132,COST,Costco Wholesale ,
1133,1133,1133,1133,1133,COWG,Pacer US Large Cap Cash Cows Growth Leaders ,
1134,1134,1134,1134,1134,COWS,Amplify Cash Flow Dividend Leaders ,
1135,1135,1135,1135,1135,COYA,Coya Therapeutics ,
1136,1136,1136,1136,1136,CPHC,Canterbury Park Holding ,
1137,1137,1137,1137,1137,CPIX,Cumberland Pharmaceuticals ,
1138,1138,1138,1138,1138,CPLP,Capital Product Partners ,
1139,1139,1139,1139,1139,CPOP,Pop Culture Group,
1140,1140,1140,1140,1140,CPRT,Copart ,
1141,1141,1141,1141,1141,CPRX,Catalyst Pharmaceuticals ,
1142,1142,1142,1142,1142,CPSH,CPS Technologies ,
1143,1143,1143,1143,1143,CPSI,Computer Programs and Systems ,
1144,1144,1144,1144,1144,CPSS,Consumer Portfolio Services ,
1145,1145,1145,1145,1145,CPTN,Cepton ,
1146,1146,1146,1146,1146,CPTNW,Cepton ,
1147,1147,1147,1147,1147,CPZ,Calamos Long/Short Equity & Dynamic ome Trust,
1148,1148,1148,1148,1148,CRAI,CRA International,
1149,1149,1149,1149,1149,CRBP,Corbus Pharmaceuticals Holdings ,
1150,1150,1150,1150,1150,CRBU,Caribou Biosciences ,
1151,1151,1151,1151,1151,CRCT,Cricut ,
1152,1152,1152,1152,1152,CRDF,Cardiff Oncology ,
1153,1153,1153,1153,1153,CRDL,Cardiol Therapeutics ,
1154,1154,1154,1154,1154,CRDO,Credo Technology Group Holding ,
1155,1155,1155,1155,1155,CREG,Smart Powerr ,
1156,1156,1156,1156,1156,CRESW,Cresud S.A.C.I.F. y A.,
1157,1157,1157,1157,1157,CRESY,Cresud S.A.C.I.F. y A.,
1158,1158,1158,1158,1158,CREX,Creative Realities ,
1159,1159,1159,1159,1159,CREXW,Creative Realities ,
1160,1160,1160,1160,1160,CRGE,Charge Enterprises ,
1161,1161,1161,1161,1161,CRGO,Freightos ,
1162,1162,1162,1162,1162,CRGOW,Freightos ,
1163,1163,1163,1163,1163,CRIS,Curis ,
1164,1164,1164,1164,1164,CRKN,Crown Electrokinetics ,
1165,1165,1165,1165,1165,CRMD,CorMedix ,
1166,1166,1166,1166,1166,CRMT,America's Car-Mart ,
1167,1167,1167,1167,1167,CRNC,Cerence ,
1168,1168,1168,1168,1168,CRNT,Ceragon Networks ,
1169,1169,1169,1169,1169,CRNX,Crinetics Pharmaceuticals ,
1170,1170,1170,1170,1170,CRON,Cronos Group ,
1171,1171,1171,1171,1171,CROX,Crocs ,
1172,1172,1172,1172,1172,CRSP,CRISPR Therapeutics AG,
1173,1173,1173,1173,1173,CRSR,Corsair Gaming ,
1174,1174,1174,1174,1174,CRTO,Criteo S.A.,
1175,1175,1175,1175,1175,CRUS,Cirrus Logic ,
1176,1176,1176,1176,1176,CRVL,CorVel ,
1177,1177,1177,1177,1177,CRVO,CervoMed ,
1178,1178,1178,1178,1178,CRVS,Corvus Pharmaceuticals ,
1179,1179,1179,1179,1179,CRWD,CrowdStrike Holdings ,
1180,1180,1180,1180,1180,CRWS,Crown Crafts ,
1181,1181,1181,1181,1181,CSA,VictoryShares US Small Cap Volatility  ,
1182,1182,1182,1182,1182,CSB,VictoryShares US Small Cap High Div Volatility  ,
1183,1183,1183,1183,1183,CSBR,Champions Oncology ,
1184,1184,1184,1184,1184,CSCO,Cisco Systems ,
1185,1185,1185,1185,1185,CSF,VictoryShares US Discovery Enhanced Volatility  ,
1186,1186,1186,1186,1186,CSGP,CoStar Group ,
1187,1187,1187,1187,1187,CSGS,CSG Systems International ,
1188,1188,1188,1188,1188,CSIQ,Canadian Solar ,
1189,1189,1189,1189,1189,CSLM,CSLM Acquisition ,
1190,1190,1190,1190,1190,CSLMR,CSLM Acquisition ,
1191,1191,1191,1191,1191,CSLMU,CSLM Acquisition ,
1192,1192,1192,1192,1192,CSLMW,CSLM Acquisition ,
1193,1193,1193,1193,1193,CSLR,Complete Solaria ,
1194,1194,1194,1194,1194,CSLRW,Complete Solaria ,
1195,1195,1195,1195,1195,CSML,IQ U.S. Small Cap ,
1196,1196,1196,1196,1196,CSPI,CSP ,
1197,1197,1197,1197,1197,CSQ,Calamos Strategic Total Return Fund,
1198,1198,1198,1198,1198,CSSE,Chicken Soup for the Soul Entertainment ,
1199,1199,1199,1199,1199,CSSEL,Chicken Soup for the Soul Entertainment ,
1200,1200,1200,1200,1200,CSSEN,Chicken Soup for the Soul Entertainment ,
1201,1201,1201,1201,1201,CSSEP,Chicken Soup for the Soul Entertainment ,
1202,1202,1202,1202,1202,CSTE,Caesarstone ,
1203,1203,1203,1203,1203,CSTL,Castle Biosciences ,
1204,1204,1204,1204,1204,CSTR,CapStar Financial Holdings ,
1205,1205,1205,1205,1205,CSWC,Capital Southwest ,
1206,1206,1206,1206,1206,CSWCZ,Capital Southwest ,
1207,1207,1207,1207,1207,CSWI,CSW Industrials ,
1208,1208,1208,1208,1208,CSX,CSX ,
1209,1209,1209,1209,1209,CTAS,Cintas ,
1210,1210,1210,1210,1210,CTBI,Community Trust Ban ,
1211,1211,1211,1211,1211,CTCX,Carmell Therapeutics ,
1212,1212,1212,1212,1212,CTCXW,Carmell Therapeutics ,
1213,1213,1213,1213,1213,CTEC,Global X CleanTech ,
1214,1214,1214,1214,1214,CTG,Computer Task Group ,
1215,1215,1215,1215,1215,CTHR,Charles & Colvard ,
1216,1216,1216,1216,1216,CTIB,Yunhong CTI ,
1217,1217,1217,1217,1217,CTKB,Cytek Biosciences ,
1218,1218,1218,1218,1218,CTLP,Cantaloupe ,
1219,1219,1219,1219,1219,CTMX,CytomX Therapeutics ,
1220,1220,1220,1220,1220,CTNT,Cheetah Net Supply Chain Service ,
1221,1221,1221,1221,1221,CTRM,Castor Maritime ,
1222,1222,1222,1222,1222,CTRN,Citi Trends ,
1223,1223,1223,1223,1223,CTSH,Cognizant Technology Solutions ,
1224,1224,1224,1224,1224,CTSO,Cytosorbents ,
1225,1225,1225,1225,1225,CTXR,Citius Pharmaceuticals ,
1226,1226,1226,1226,1226,CUBA,The Herzfeld Caribbean Basin Fund ,
1227,1227,1227,1227,1227,CUE,Cue Biopharma ,
1228,1228,1228,1228,1228,CUEN,Cuentas ,
1229,1229,1229,1229,1229,CUENW,Cuentas ,
1230,1230,1230,1230,1230,CULL,Cullman Ban ,
1231,1231,1231,1231,1231,CURI,CuriosityStream,
1232,1232,1232,1232,1232,CURIW,CuriosityStream,
1233,1233,1233,1233,1233,CUTR,Cutera ,
1234,1234,1234,1234,1234,CVAC,CureVac N.V.,
1235,1235,1235,1235,1235,CVBF,CVB Financial ,
1236,1236,1236,1236,1236,CVCO,Cavco Industries ,
1237,1237,1237,1237,1237,CVCY,Central Valley Community Ban,
1238,1238,1238,1238,1238,CVGI,Commercial Vehicle Group ,
1239,1239,1239,1239,1239,CVGW,Calavo Growers ,
1240,1240,1240,1240,1240,CVKD,Cadrenal Therapeutics ,
1241,1241,1241,1241,1241,CVLG,Covenant Logistics Group ,
1242,1242,1242,1242,1242,CVLT,Commvault Systems ,
1243,1243,1243,1243,1243,CVLY,Codorus Valley Ban ,
1244,1244,1244,1244,1244,CVRX,CVRx ,
1245,1245,1245,1245,1245,CVV,CVD Equipment ,
1246,1246,1246,1246,1246,CWBC,Community West Bancshares,
1247,1247,1247,1247,1247,CWBR,CohBar ,
1248,1248,1248,1248,1248,CWCO,Consolidated Water,
1249,1249,1249,1249,1249,CWD,CaliberCos ,
1250,1250,1250,1250,1250,CWST,Casella Waste Systems ,
1251,1251,1251,1251,1251,CXAI,CXApp ,
1252,1252,1252,1252,1252,CXAIW,CXApp ,
1253,1253,1253,1253,1253,CXDO,Crexendo ,
1254,1254,1254,1254,1254,CXSE,WisdomTree China ex-State-Owned Enterprises Fund,
1255,1255,1255,1255,1255,CYAN,Cyanotech ,
1256,1256,1256,1256,1256,CYBR,CyberArk Software ,
1257,1257,1257,1257,1257,CYCC,Cyclacel Pharmaceuticals ,
1258,1258,1258,1258,1258,CYCCP,Cyclacel Pharmaceuticals ,
1259,1259,1259,1259,1259,CYCN,Cyclerion Therapeutics ,
1260,1260,1260,1260,1260,CYN,Cyngn ,
1261,1261,1261,1261,1261,CYRX,CryoPort ,
1262,1262,1262,1262,1262,CYT,Cyteir Therapeutics ,
1263,1263,1263,1263,1263,CYTH,Cyclo Therapeutics ,
1264,1264,1264,1264,1264,CYTHW,Cyclo Therapeutics ,
1265,1265,1265,1265,1265,CYTK,Cytokinetics ,
1266,1266,1266,1266,1266,CYTO,Altamira Therapeutics ,
1267,1267,1267,1267,1267,CZFS,Citizens Financial Services ,
1268,1268,1268,1268,1268,CZNC,Citizens & Northern ,
1269,1269,1269,1269,1269,CZR,Caesars Entertainment ,
1270,1270,1270,1270,1270,CZWI,Citizens Community Ban ,
1271,1271,1271,1271,1271,DADA,Dada Nexus ,
1272,1272,1272,1272,1272,DAIO,Data I/O ,
1273,1273,1273,1273,1273,DAKT,Daktronics ,
1274,1274,1274,1274,1274,DALI,First Trust Dorsey Wright DALI 1 ,
1275,1275,1275,1275,1275,DALN,DallasNews ,
1276,1276,1276,1276,1276,DAPP,VanEck Digital Transformation ,
1277,1277,1277,1277,1277,DARE,Dare Bioscience ,
1278,1278,1278,1278,1278,DATS,DatChat ,
1279,1279,1279,1279,1279,DATSW,DatChat ,
1280,1280,1280,1280,1280,DAVE,Dave,
1281,1281,1281,1281,1281,DAVEW,Dave,
1282,1282,1282,1282,1282,DAWN,Day One Biopharmaceuticals ,
1283,1283,1283,1283,1283,DAX,Global X DAX Germany ,
1284,1284,1284,1284,1284,DBGI,Digital Brands Group ,
1285,1285,1285,1285,1285,DBGIW,Digital Brands Group ,
1286,1286,1286,1286,1286,DBTX,Decibel Therapeutics ,
1287,1287,1287,1287,1287,DBVT,DBV Technologies S.A.,
1288,1288,1288,1288,1288,DBX,Dropbox ,
1289,1289,1289,1289,1289,DCBO,Docebo ,
1290,1290,1290,1290,1290,DCFC,Tritium DCFC ,
1291,1291,1291,1291,1291,DCFCW,Tritium DCFC ,
1292,1292,1292,1292,1292,DCGO,DocGo ,
1293,1293,1293,1293,1293,DCOM,Dime Community Bancshares ,
1294,1294,1294,1294,1294,DCOMP,Dime Community Bancshares ,
1295,1295,1295,1295,1295,DCPH,Deciphera Pharmaceuticals ,
1296,1296,1296,1296,1296,DCTH,Delcath Systems ,
1297,1297,1297,1297,1297,DDI,DoubleDown Interactive,
1298,1298,1298,1298,1298,DDIV,First Trust Dorsey Wright Momentum & Dividend ,
1299,1299,1299,1299,1299,DDOG,Datadog ,
1300,1300,1300,1300,1300,DECA,Denali Capital Acquisition ,
1301,1301,1301,1301,1301,DECAU,Denali Capital Acquisition ,
1302,1302,1302,1302,1302,DECAW,Denali Capital Acquisition ,
1303,1303,1303,1303,1303,DEMZ,Democratic Large Cap Core ,
1304,1304,1304,1304,1304,DENN,Denny's ,
1305,1305,1305,1305,1305,DERM,Journey Medical ,
1306,1306,1306,1306,1306,DFLI,Dragonfly Energy Holdings ,
1307,1307,1307,1307,1307,DFLIW,Dragonfly Energy Holdings ,
1308,1308,1308,1308,1308,DGHI,Digihost Technology ,
1309,1309,1309,1309,1309,DGICA,Donegal Group ,
1310,1310,1310,1310,1310,DGICB,Donegal Group ,
1311,1311,1311,1311,1311,DGII,Digi International ,
1312,1312,1312,1312,1312,DGLY,Digital Ally ,
1313,1313,1313,1313,1313,DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,
1314,1314,1314,1314,1314,DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,
1315,1315,1315,1315,1315,DGRW,WisdomTree U.S. Quality Dividend Growth Fund,
1316,1316,1316,1316,1316,DH,Definitive Healthcare ,
1317,1317,1317,1317,1317,DHAC,Digital Health Acquisition ,
1318,1318,1318,1318,1318,DHACU,Digital Health Acquisition ,
1319,1319,1319,1319,1319,DHACW,Digital Health Acquisition ,
1320,1320,1320,1320,1320,DHC,Diversified Healthcare Trust ,
1321,1321,1321,1321,1321,DHCA,DHC Acquisition ,
1322,1322,1322,1322,1322,DHCAU,DHC Acquisition ,
1323,1323,1323,1323,1323,DHCAW,DHC Acquisition ,
1324,1324,1324,1324,1324,DHCNI,Diversified Healthcare Trust ,
1325,1325,1325,1325,1325,DHCNL,Diversified Healthcare Trust ,
1326,1326,1326,1326,1326,DHIL,Diamond Hill Investment Group ,
1327,1327,1327,1327,1327,DIBS,1stdibs.com ,
1328,1328,1328,1328,1328,DIOD,Diodes ,
1329,1329,1329,1329,1329,DISA,Disruptive Acquisition,
1330,1330,1330,1330,1330,DISAU,Disruptive Acquisition,
1331,1331,1331,1331,1331,DISAW,Disruptive Acquisition,
1332,1332,1332,1332,1332,DISH,DISH Network ,
1333,1333,1333,1333,1333,DIST,Distoken Acquisition ,
1334,1334,1334,1334,1334,DISTR,Distoken Acquisition ,
1335,1335,1335,1335,1335,DISTW,Distoken Acquisition ,
1336,1336,1336,1336,1336,DIVD,Altrius Global Dividend ,
1337,1337,1337,1337,1337,DJCO,Daily Journal(S.C.),
1338,1338,1338,1338,1338,DKDCA,Data Knights Acquisition ,
1339,1339,1339,1339,1339,DKDCU,Data Knights Acquisition ,
1340,1340,1340,1340,1340,DKDCW,Data Knights Acquisition ,
1341,1341,1341,1341,1341,DKNG,DraftKings ,
1342,1342,1342,1342,1342,DLHC,DLH Holdings ,
1343,1343,1343,1343,1343,DLO,DLocal ,
1344,1344,1344,1344,1344,DLPN,Dolphin Entertainment ,
1345,1345,1345,1345,1345,DLTH,Duluth Holdings ,
1346,1346,1346,1346,1346,DLTR,Dollar Tree ,
1347,1347,1347,1347,1347,DMAC,DiaMedica Therapeutics ,
1348,1348,1348,1348,1348,DMAQ,Deep Medicine Acquisition ,
1349,1349,1349,1349,1349,DMAQR,Deep Medicine Acquisition ,
1350,1350,1350,1350,1350,DMAT,Global X Disruptive Materials ,
1351,1351,1351,1351,1351,DMK,DMK Pharmaceuticals ,
1352,1352,1352,1352,1352,DMLP,Dorchester Minerals ,
1353,1353,1353,1353,1353,DMRC,Digimarc ,
1354,1354,1354,1354,1354,DMTK,DermTech ,
1355,1355,1355,1355,1355,DMXF,iShares ESG Advanced MSCI EAFE ,
1356,1356,1356,1356,1356,DNLI,Denali Therapeutics ,
1357,1357,1357,1357,1357,DNTH,Dianthus Therapeutics ,
1358,1358,1358,1358,1358,DNUT,Krispy Kreme ,
1359,1359,1359,1359,1359,DOCU,DocuSign ,
1360,1360,1360,1360,1360,DOGZ,Dogness (International) ,
1361,1361,1361,1361,1361,DOMH,Dominari Holdings ,
1362,1362,1362,1362,1362,DOMO,Domo ,
1363,1363,1363,1363,1363,DOOO,BRP ,
1364,1364,1364,1364,1364,DORM,Dorman Products ,
1365,1365,1365,1365,1365,DOX,Amdocs ,
1366,1366,1366,1366,1366,DOYU,DouYu International Holdings ,
1367,1367,1367,1367,1367,DPCS,DP Cap Acquisition,
1368,1368,1368,1368,1368,DPCSU,DP Cap Acquisition,
1369,1369,1369,1369,1369,DPCSW,DP Cap Acquisition,
1370,1370,1370,1370,1370,DPRO,Draganfly ,
1371,1371,1371,1371,1371,DRCT,Direct Digital Holdings ,
1372,1372,1372,1372,1372,DRCTW,Direct Digital Holdings ,
1373,1373,1373,1373,1373,DRIO,DarioHealth ,
1374,1374,1374,1374,1374,DRIV,Global X Autonomous & Electric Vehicles ,
1375,1375,1375,1375,1375,DRMA,Dermata Therapeutics ,
1376,1376,1376,1376,1376,DRMAW,Dermata Therapeutics ,
1377,1377,1377,1377,1377,DRRX,DURECT ,
1378,1378,1378,1378,1378,DRS,Leonardo DRS ,
1379,1379,1379,1379,1379,DRTS,Alpha Tau Medical ,
1380,1380,1380,1380,1380,DRTSW,Alpha Tau Medical ,
1381,1381,1381,1381,1381,DRUG,Bright Minds Biosciences ,
1382,1382,1382,1382,1382,DRVN,Driven Brands Holdings ,
1383,1383,1383,1383,1383,DSGN,Design Therapeutics ,
1384,1384,1384,1384,1384,DSGR,Distribution Solutions Group ,
1385,1385,1385,1385,1385,DSGX,The Descartes Systems Group ,
1386,1386,1386,1386,1386,DSKE,Daseke ,
1387,1387,1387,1387,1387,DSP,Viant Technology ,
1388,1388,1388,1388,1388,DSWL,Deswell Industries ,
1389,1389,1389,1389,1389,DTI,Drilling Tools International,
1390,1390,1390,1390,1390,DTIL,Precision BioSciences ,
1391,1391,1391,1391,1391,DTOC,Digital Transformation Opportunities ,
1392,1392,1392,1392,1392,DTOCU,Digital Transformation Opportunities ,
1393,1393,1393,1393,1393,DTOCW,Digital Transformation Opportunities ,
1394,1394,1394,1394,1394,DTSS,Datasea ,
1395,1395,1395,1395,1395,DTST,Data Storage ,
1396,1396,1396,1396,1396,DTSTW,Data Storage ,
1397,1397,1397,1397,1397,DUET,DUET Acquisition ,
1398,1398,1398,1398,1398,DUETU,DUET Acquisition ,
1399,1399,1399,1399,1399,DUETW,DUET Acquisition ,
1400,1400,1400,1400,1400,DUNE,Dune Acquisition ,
1401,1401,1401,1401,1401,DUNEU,Dune Acquisition ,
1402,1402,1402,1402,1402,DUNEW,Dune Acquisition ,
1403,1403,1403,1403,1403,DUO,Fangdd Network Group ,
1404,1404,1404,1404,1404,DUOL,Duolingo ,
1405,1405,1405,1405,1405,DUOT,Duos Technologies Group ,
1406,1406,1406,1406,1406,DVAL,BrandywineGLOBAL-Dynamic US Large Cap Value ,
1407,1407,1407,1407,1407,DVAX,Dynavax Technologies ,
1408,1408,1408,1408,1408,DVLU,First Trust Dorsey Wright Momentum & Value ,
1409,1409,1409,1409,1409,DVOL,First Trust Dorsey Wright Momentum & Low Volatility ,
1410,1410,1410,1410,1410,DVY,iShares Select Dividend ,
1411,1411,1411,1411,1411,DWAC,Digital World Acquisition ,
1412,1412,1412,1412,1412,DWACU,Digital World Acquisition ,
1413,1413,1413,1413,1413,DWACW,Digital World Acquisition ,
1414,1414,1414,1414,1414,DWAS,Invesco Dorsey Wright SmallCap Momentum ,
1415,1415,1415,1415,1415,DWAW,AdvisorShares Dorsey Wright FSM All Cap World ,
1416,1416,1416,1416,1416,DWMC,AdvisorShares Dorsey Wright Small,
1417,1417,1417,1417,1417,DWSH,AdvisorShares Dorsey Wright Short ,
1418,1418,1418,1418,1418,DWSN,Dawson Geophysical ,
1419,1419,1419,1419,1419,DWUS,AdvisorShares Dorsey Wright FSM US Core ,
1420,1420,1420,1420,1420,DXCM,DexCom ,
1421,1421,1421,1421,1421,DXGE,WisdomTree Germany Hedged Equity Fund,
1422,1422,1422,1422,1422,DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,
1423,1423,1423,1423,1423,DXLG,Destination XL Group ,
1424,1424,1424,1424,1424,DXPE,DXP Enterprises ,
1425,1425,1425,1425,1425,DXR,Daxor ,
1426,1426,1426,1426,1426,DXYN,The Dixie Group ,
1427,1427,1427,1427,1427,DYAI,Dyadic International ,
1428,1428,1428,1428,1428,DYN,Dyne Therapeutics ,
1429,1429,1429,1429,1429,DYNT,Dynatronics ,
